   1.04000	   0.00000	   0.94500	   0.20395	   0.00000	  -0.62673	   0.00000
   1.08000	   0.00000	   0.98258	   0.21379	   0.00000	  -0.64489	   0.00000
   1.12000	   0.00000	   1.02238	   0.21600	   0.00000	  -0.65464	   0.00000
   1.16000	   0.00000	   1.06149	   0.21211	   0.00000	  -0.66412	   0.00000
   1.20000	   0.00000	   1.09691	   0.20998	   0.00000	  -0.66275	   0.00000
   1.24000	   0.00000	   1.13577	   0.20190	   0.00000	  -0.66962	   0.00000
   1.28000	   0.00000	   1.18052	   0.18828	   0.00000	  -0.69434	   0.00000
   1.32000	   0.00000	   1.22532	   0.17400	   0.00000	  -0.71618	   0.00000
   1.36000	   0.00000	   1.27126	   0.16266	   0.00000	  -0.74069	   0.00000
   1.40000	   0.00000	   1.32046	   0.14864	   0.00000	  -0.76789	   0.00000
   1.44000	   0.00000	   1.37220	   0.12568	   0.00000	  -0.78163	   0.00000
   1.48000	   0.00000	   1.42041	   0.11401	   0.00000	  -0.80464	   0.00000
   1.52000	   0.00000	   1.47228	   0.09472	   0.00000	  -0.81794	   0.00000
   1.56000	   0.00000	   1.51693	   0.08699	   0.00000	  -0.82993	   0.00000
   1.60000	   0.00000	   1.55663	   0.08682	   0.00000	  -0.84329	   0.00000
   1.64000	   0.00000	   1.59547	   0.07816	   0.00000	  -0.84087	   0.00000
   1.68000	   0.00000	   1.62101	   0.09246	   0.00000	  -0.84473	   0.00000
   1.72000	   0.00000	   1.64273	   0.11217	   0.00000	  -0.84528	   0.00000
   1.76000	   0.00000	   1.66823	   0.12770	   0.00000	  -0.85578	   0.00000
   1.80000	   0.00000	   1.70183	   0.13169	   0.00000	  -0.87078	   0.00000
   1.84000	   0.00000	   1.73548	   0.13612	   0.00000	  -0.89734	   0.00000
   1.88000	   0.00000	   1.76803	   0.13753	   0.00000	  -0.92075	   0.00000
   1.92000	   0.00000	   1.80329	   0.13295	   0.00000	  -0.94347	   0.00000
   1.96000	   0.00000	   1.84136	   0.12016	   0.00000	  -0.95663	   0.00000
   2.00000	   0.00000	   1.87464	   0.11576	   0.00000	  -0.96610	   0.00000
   2.04000	   0.00000	   1.90291	   0.11796	   0.00000	  -0.96426	   0.00000
   2.08000	   0.00000	   1.92979	   0.12016	   0.00000	  -0.94281	   0.00000
   2.12000	   0.00000	   1.95614	   0.12824	   0.00000	  -0.91568	   0.00000
   2.16000	   0.00000	   1.97846	   0.14297	   0.00000	  -0.87267	   0.00000
   2.20000	   0.00000	   1.99284	   0.16664	   0.00000	  -0.81352	   0.00000
   2.24000	   0.00000	   2.00116	   0.20260	   0.00000	  -0.75094	   0.00000
   2.28000	   0.00000	   2.00497	   0.24555	   0.00000	  -0.67834	   0.00000
   2.32000	   0.00000	   2.00321	   0.29342	   0.00000	  -0.58519	   0.00000
   2.36000	   0.00000	   1.99575	   0.35011	   0.00000	  -0.50417	   0.00000
   2.40000	   0.00000	   1.98355	   0.41018	   0.00000	  -0.42169	   0.00000
   2.44000	   0.00000	   1.97072	   0.47306	   0.00000	  -0.34300	   0.00000
   2.48000	   0.00000	   1.95646	   0.54047	   0.00000	  -0.26604	   0.00000
   2.52000	   0.00000	   1.94362	   0.60474	   0.00000	  -0.17734	   0.00000
   2.56000	   0.00000	   1.93611	   0.66050	   0.00000	  -0.08691	   0.00000
   2.60000	   0.00000	   1.92895	   0.71001	   0.00000	   0.02409	   0.00000
   2.64000	   0.00000	   1.92560	   0.74893	   0.00000	   0.11465	   0.00000
   2.68000	   0.00000	   1.92360	   0.78006	   0.00000	   0.19338	   0.00000
   2.72000	   0.00000	   1.92260	   0.80716	   0.00000	   0.27463	   0.00000
   2.76000	   0.00000	   1.92444	   0.83262	   0.00000	   0.34962	   0.00000
   2.80000	   0.00000	   1.92298	   0.85846	   0.00000	   0.41692	   0.00000
   2.84000	   0.00000	   1.92090	   0.88263	   0.00000	   0.46862	   0.00000
   2.88000	   0.00000	   1.91848	   0.90374	   0.00000	   0.51775	   0.00000
   2.92000	   0.00000	   1.91548	   0.92080	   0.00000	   0.55923	   0.00000
   2.96000	   0.00000	   1.91219	   0.93560	   0.00000	   0.59506	   0.00000
   3.00000	   0.00000	   1.90775	   0.95046	   0.00000	   0.61482	   0.00000
   3.04000	   0.00000	   1.90140	   0.96549	   0.00000	   0.62359	   0.00000
   3.08000	   0.00000	   1.89146	   0.98264	   0.00000	   0.63027	   0.00000
   3.12000	   0.00000	   1.87852	   1.00485	   0.00000	   0.63139	   0.00000
   3.16000	   0.00000	   1.86492	   1.03138	   0.00000	   0.62891	   0.00000
   3.20000	   0.00000	   1.84956	   1.06171	   0.00000	   0.64154	   0.00000
   3.24000	   0.00000	   1.83747	   1.08726	   0.00000	   0.65972	   0.00000
   3.28000	   0.00000	   1.82640	   1.11109	   0.00000	   0.67354	   0.00000
   3.32000	   0.00000	   1.81697	   1.13270	   0.00000	   0.68888	   0.00000
   3.36000	   0.00000	   1.80838	   1.15740	   0.00000	   0.69543	   0.00000
   3.40000	   0.00000	   1.80259	   1.18029	   0.00000	   0.71247	   0.00000
   3.44000	   0.00000	   1.79708	   1.20299	   0.00000	   0.74850	   0.00000
   3.48000	   0.00000	   1.78562	   1.23630	   0.00000	   0.78922	   0.00000
   3.52000	   0.00000	   1.77138	   1.27350	   0.00000	   0.82109	   0.00000
   3.56000	   0.00000	   1.75122	   1.31639	   0.00000	   0.87674	   0.00000
   3.60000	   0.00000	   1.72926	   1.35984	   0.00000	   0.92137	   0.00000
   3.64000	   0.00000	   1.70935	   1.40079	   0.00000	   0.94811	   0.00000
   3.68000	   0.00000	   1.69138	   1.44005	   0.00000	   0.96458	   0.00000
   3.72000	   0.00000	   1.67157	   1.48216	   0.00000	   0.97084	   0.00000
   3.76000	   0.00000	   1.64663	   1.53105	   0.00000	   0.97263	   0.00000
   3.80000	   0.00000	   1.62265	   1.57460	   0.00000	   0.97632	   0.00000
   3.84000	   0.00000	   1.59833	   1.61451	   0.00000	   0.98319	   0.00000
   3.88000	   0.00000	   1.57545	   1.64940	   0.00000	   0.98498	   0.00000
   3.92000	   0.00000	   1.55341	   1.67803	   0.00000	   0.98852	   0.00000
   3.96000	   0.00000	   1.53123	   1.70547	   0.00000	   1.00450	   0.00000
   4.00000	   0.00000	   1.50371	   1.73746	   0.00000	   1.01920	   0.00000
   4.04000	   0.00000	   1.47272	   1.77017	   0.00000	   1.01976	   0.00000
   4.08000	   0.00000	   1.44577	   1.79158	   0.00000	   1.02151	   0.00000
   4.12000	   0.00000	   1.41829	   1.80485	   0.00000	   1.02154	   0.00000
   4.16000	   0.00000	   1.39013	   1.81372	   0.00000	   1.01598	   0.00000
   4.20000	   0.00000	   1.36095	   1.81343	   0.00000	   0.99916	   0.00000
   4.24000	   0.00000	   1.33542	   1.79694	   0.00000	   0.97658	   0.00000
   4.28000	   0.00000	   1.31346	   1.76698	   0.00000	   0.94375	   0.00000
   4.32000	   0.00000	   1.29357	   1.73385	   0.00000	   0.89858	   0.00000
   4.36000	   0.00000	   1.27622	   1.69390	   0.00000	   0.86558	   0.00000
   4.40000	   0.00000	   1.26572	   1.63689	   0.00000	   0.81110	   0.00000
   4.44000	   0.00000	   1.25891	   1.57832	   0.00000	   0.73897	   0.00000
   4.48000	   0.00000	   1.25482	   1.51332	   0.00000	   0.73373	   0.00000
   4.52000	   0.00000	   1.25561	   1.43926	   0.00000	   0.84365	   0.00000
   4.56000	   0.00000	   1.25820	   1.36324	   0.00000	   0.90804	   0.00000
   4.60000	   0.00000	   1.26473	   1.28160	   0.00000	   0.94323	   0.00000
   4.64000	   0.00000	   1.26970	   1.21597	   0.00000	   0.97608	   0.00000
   4.68000	   0.00000	   1.27337	   1.15880	   0.00000	   0.97999	   0.00000
   4.72000	   0.00000	   1.27884	   1.11195	   0.00000	   0.98140	   0.00000
   4.76000	   0.00000	   1.28581	   1.06939	   0.00000	   0.96930	   0.00000
   4.80000	   0.00000	   1.29328	   1.02194	   0.00000	   0.97057	   0.00000
   4.84000	   0.00000	   1.29846	   0.97756	   0.00000	   0.98269	   0.00000
   4.88000	   0.00000	   1.30170	   0.93365	   0.00000	   0.98108	   0.00000
   4.92000	   0.00000	   1.30484	   0.89212	   0.00000	   0.97603	   0.00000
   4.96000	   0.00000	   1.30902	   0.85154	   0.00000	   0.97044	   0.00000
   5.00000	   0.00000	   1.31084	   0.81118	   0.00000	   0.96756	   0.00000
   5.04000	   0.00000	   1.31415	   0.76979	   0.00000	   0.94983	   0.00000
   5.08000	   0.00000	   1.31977	   0.73170	   0.00000	   0.92052	   0.00000
   5.12000	   0.00000	   1.32253	   0.70178	   0.00000	   0.87658	   0.00000
   5.16000	   0.00000	   1.32315	   0.67841	   0.00000	   0.83138	   0.00000
   5.20000	   0.00000	   1.32225	   0.65958	   0.00000	   0.77795	   0.00000
   5.24000	   0.00000	   1.32186	   0.64041	   0.00000	   0.72082	   0.00000
   5.28000	   0.00000	   1.32177	   0.61880	   0.00000	   0.73256	   0.00000
   5.32000	   0.00000	   1.32173	   0.59429	   0.00000	   0.73893	   0.00000
   5.36000	   0.00000	   1.31894	   0.57374	   0.00000	   0.73079	   0.00000
   5.40000	   0.00000	   1.31657	   0.55475	   0.00000	   0.71115	   0.00000
   5.44000	   0.00000	   1.31443	   0.53501	   0.00000	   0.66159	   0.00000
   5.48000	   0.00000	   1.30907	   0.51878	   0.00000	   0.59386	   0.00000
   5.52000	   0.00000	   1.30670	   0.49728	   0.00000	   0.56289	   0.00000
   5.56000	   0.00000	   1.30574	   0.46807	   0.00000	   0.56326	   0.00000
   5.60000	   0.00000	   1.30371	   0.43469	   0.00000	   0.56291	   0.00000
   5.64000	   0.00000	   1.29903	   0.40578	   0.00000	   0.54845	   0.00000
   5.68000	   0.00000	   1.29302	   0.37697	   0.00000	   0.53951	   0.00000
   5.72000	   0.00000	   1.28497	   0.34435	   0.00000	   0.58442	   0.00000
   5.76000	   0.00000	   1.27270	   0.32178	   0.00000	   0.57975	   0.00000
   5.80000	   0.00000	   1.25633	   0.30640	   0.00000	   0.55292	   0.00000
   5.84000	   0.00000	   1.23358	   0.30344	   0.00000	   0.56642	   0.00000
   5.88000	   0.00000	   1.21037	   0.30490	   0.00000	   0.55687	   0.00000
   5.92000	   0.00000	   1.19216	   0.29378	   0.00000	   0.55430	   0.00000
   5.96000	   0.00000	   1.17483	   0.28240	   0.00000	   0.53385	   0.00000
   6.00000	   0.00000	   1.15640	   0.27575	   0.00000	   0.50346	   0.00000
   6.04000	   0.00000	   1.13635	   0.27143	   0.00000	   0.49063	   0.00000
   6.08000	   0.00000	   1.11521	   0.27112	   0.00000	   0.45478	   0.00000
   6.12000	   0.00000	   1.09430	   0.26973	   0.00000	   0.43431	   0.00000
   6.16000	   0.00000	   1.07478	   0.26003	   0.00000	   0.42842	   0.00000
   6.20000	   0.00000	   1.05660	   0.24798	   0.00000	   0.41927	   0.00000
   6.24000	   0.00000	   1.03842	   0.23859	   0.00000	   0.40517	   0.00000
   6.28000	   0.00000	   1.01871	   0.22738	   0.00000	   0.39866	   0.00000
   6.32000	   0.00000	   0.99537	   0.22563	   0.00000	   0.38250	   0.00000
   6.36000	   0.00000	   0.97107	   0.22972	   0.00000	   0.36450	   0.00000
   6.40000	   0.00000	   0.94815	   0.23045	   0.00000	   0.35666	   0.00000
   6.44000	   0.00000	   0.92839	   0.23026	   0.00000	   0.34604	   0.00000
   6.48000	   0.00000	   0.90831	   0.22950	   0.00000	   0.34212	   0.00000
   6.52000	   0.00000	   0.88615	   0.22978	   0.00000	   0.34344	   0.00000
   6.56000	   0.00000	   0.86459	   0.23286	   0.00000	   0.34300	   0.00000
   6.60000	   0.00000	   0.84351	   0.23282	   0.00000	   0.34643	   0.00000
   6.64000	   0.00000	   0.82127	   0.23288	   0.00000	   0.35313	   0.00000
   6.68000	   0.00000	   0.80233	   0.23179	   0.00000	   0.35337	   0.00000
   6.72000	   0.00000	   0.78524	   0.22515	   0.00000	   0.35942	   0.00000
   6.76000	   0.00000	   0.76641	   0.22336	   0.00000	   0.36079	   0.00000
   6.80000	   0.00000	   0.74850	   0.22575	   0.00000	   0.34893	   0.00000
   6.84000	   0.00000	   0.73252	   0.22627	   0.00000	   0.34677	   0.00000
   6.88000	   0.00000	   0.71890	   0.22071	   0.00000	   0.35059	   0.00000
   6.92000	   0.00000	   0.70429	   0.21681	   0.00000	   0.34766	   0.00000
   6.96000	   0.00000	   0.68846	   0.21806	   0.00000	   0.32792	   0.00000
   7.00000	   0.00000	   0.67366	   0.21832	   0.00000	   0.30321	   0.00000
   7.04000	   0.00000	   0.65754	   0.22066	   0.00000	   0.28438	   0.00000
   7.08000	   0.00000	   0.63774	   0.22754	   0.00000	   0.26756	   0.00000
   7.12000	   0.00000	   0.61470	   0.24103	   0.00000	   0.24021	   0.00000
   7.16000	   0.00000	   0.59162	   0.25753	   0.00000	   0.20749	   0.00000
   7.20000	   0.00000	   0.57375	   0.26569	   0.00000	   0.18726	   0.00000
   7.24000	   0.00000	   0.55854	   0.27005	   0.00000	   0.16803	   0.00000
   7.28000	   0.00000	   0.54689	   0.27045	   0.00000	   0.14779	   0.00000
   7.32000	   0.00000	   0.53671	   0.26866	   0.00000	   0.12546	   0.00000
   7.36000	   0.00000	   0.52780	   0.26240	   0.00000	   0.10694	   0.00000
   7.40000	   0.00000	   0.52109	   0.25529	   0.00000	   0.08497	   0.00000
   7.44000	   0.00000	   0.51415	   0.25139	   0.00000	   0.05510	   0.00000
   7.48000	   0.00000	   0.50469	   0.24871	   0.00000	   0.03222	   0.00000
   7.52000	   0.00000	   0.49392	   0.24990	   0.00000	   0.00416	   0.00000
   7.56000	   0.00000	   0.48259	   0.25289	   0.00000	  -0.02748	   0.00000
   7.60000	   0.00000	   0.47259	   0.25242	   0.00000	  -0.05601	   0.00000
   7.64000	   0.00000	   0.46464	   0.24638	   0.00000	  -0.08220	   0.00000
   7.68000	   0.00000	   0.45479	   0.24511	   0.00000	  -0.11383	   0.00000
   7.72000	   0.00000	   0.44516	   0.24531	   0.00000	  -0.15083	   0.00000
   7.76000	   0.00000	   0.43948	   0.23651	   0.00000	  -0.18133	   0.00000
   7.80000	   0.00000	   0.43606	   0.22426	   0.00000	  -0.21200	   0.00000
   7.84000	   0.00000	   0.43445	   0.21007	   0.00000	  -0.24399	   0.00000
   7.88000	   0.00000	   0.43525	   0.19090	   0.00000	  -0.27063	   0.00000
   7.92000	   0.00000	   0.43483	   0.17396	   0.00000	  -0.29297	   0.00000
   7.96000	   0.00000	   0.43394	   0.15772	   0.00000	  -0.31250	   0.00000
   8.00000	   0.00000	   0.43352	   0.14274	   0.00000	  -0.33840	   0.00000
   8.04000	   0.00000	   0.43397	   0.12628	   0.00000	  -0.36457	   0.00000
   8.08000	   0.00000	   0.43525	   0.11196	   0.00000	  -0.39520	   0.00000
   8.12000	   0.00000	   0.43674	   0.09538	   0.00000	  -0.41538	   0.00000
   8.16000	   0.00000	   0.43982	   0.07208	   0.00000	  -0.42920	   0.00000
   8.20000	   0.00000	   0.44466	   0.04382	   0.00000	  -0.43599	   0.00000
   8.24000	   0.00000	   0.45316	   0.01689	   0.00000	  -0.45171	   0.00000
   8.28000	   0.00000	   0.46191	  -0.00202	   0.00000	  -0.49697	   0.00000
   8.32000	   0.00000	   0.47111	  -0.01460	   0.00000	  -0.54646	   0.00000
   8.36000	   0.00000	   0.48346	  -0.02121	   0.00000	  -0.60526	   0.00000
   8.40000	   0.00000	   0.49870	  -0.02199	   0.00000	  -0.67190	   0.00000
   8.44000	   0.00000	   0.51601	  -0.01466	   0.00000	  -0.74256	   0.00000
   8.48000	   0.00000	   0.53714	  -0.00735	   0.00000	  -0.81015	   0.00000
   8.52000	   0.00000	   0.56355	  -0.00877	   0.00000	  -0.86647	   0.00000
   8.56000	   0.00000	   0.59340	  -0.00732	   0.00000	  -0.93042	   0.00000
   8.60000	   0.00000	   0.62520	  -0.00262	   0.00000	  -0.99643	   0.00000
   8.64000	   0.00000	   0.65619	   0.00251	   0.00000	  -1.05385	   0.00000
   8.68000	   0.00000	   0.68415	   0.01859	   0.00000	  -1.11122	   0.00000
   8.72000	   0.00000	   0.71251	   0.03917	   0.00000	  -1.17046	   0.00000
   8.76000	   0.00000	   0.74458	   0.05421	   0.00000	  -1.22078	   0.00000
   8.80000	   0.00000	   0.77827	   0.06728	   0.00000	  -1.24935	   0.00000
   8.84000	   0.00000	   0.81300	   0.07888	   0.00000	  -1.26324	   0.00000
   8.88000	   0.00000	   0.84651	   0.09817	   0.00000	  -1.27804	   0.00000
   8.92000	   0.00000	   0.87836	   0.11983	   0.00000	  -1.28810	   0.00000
   8.96000	   0.00000	   0.91077	   0.13977	   0.00000	  -1.29371	   0.00000
   9.00000	   0.00000	   0.94488	   0.15401	   0.00000	  -1.29890	   0.00000
   9.04000	   0.00000	   0.97681	   0.17175	   0.00000	  -1.30300	   0.00000
   9.08000	   0.00000	   1.00808	   0.18889	   0.00000	  -1.30657	   0.00000
   9.12000	   0.00000	   1.04277	   0.19816	   0.00000	  -1.30568	   0.00000
   9.16000	   0.00000	   1.07666	   0.20610	   0.00000	  -1.30332	   0.00000
   9.20000	   0.00000	   1.10963	   0.21968	   0.00000	  -1.30143	   0.00000
   9.24000	   0.00000	   1.14427	   0.22927	   0.00000	  -1.30356	   0.00000
   9.28000	   0.00000	   1.18160	   0.22823	   0.00000	  -1.29689	   0.00000
   9.32000	   0.00000	   1.22154	   0.21964	   0.00000	  -1.28874	   0.00000
   9.36000	   0.00000	   1.25756	   0.21519	   0.00000	  -1.28223	   0.00000
   9.40000	   0.00000	   1.29023	   0.21657	   0.00000	  -1.28500	   0.00000
   9.44000	   0.00000	   1.32494	   0.21033	   0.00000	  -1.27966	   0.00000
   9.48000	   0.00000	   1.36525	   0.19425	   0.00000	  -1.27013	   0.00000
   9.52000	   0.00000	   1.39975	   0.18438	   0.00000	  -1.26191	   0.00000
   9.56000	   0.00000	   1.43087	   0.18265	   0.00000	  -1.26199	   0.00000
   9.60000	   0.00000	   1.46312	   0.18115	   0.00000	  -1.26752	   0.00000
   9.64000	   0.00000	   1.49726	   0.17278	   0.00000	  -1.25975	   0.00000
   9.68000	   0.00000	   1.52685	   0.17476	   0.00000	  -1.26330	   0.00000
   9.72000	   0.00000	   1.54951	   0.18342	   0.00000	  -1.26652	   0.00000
   9.76000	   0.00000	   1.57085	   0.19397	   0.00000	  -1.27144	   0.00000
   9.80000	   0.00000	   1.59515	   0.19321	   0.00000	  -1.26459	   0.00000
   9.84000	   0.00000	   1.62317	   0.18315	   0.00000	  -1.25596	   0.00000
   9.88000	   0.00000	   1.64527	   0.18461	   0.00000	  -1.26146	   0.00000
   9.92000	   0.00000	   1.65922	   0.19291	   0.00000	  -1.26013	   0.00000
   9.96000	   0.00000	   1.66819	   0.20717	   0.00000	  -1.25368	   0.00000
  10.00000	   0.00000	   1.67815	   0.22179	   0.00000	  -1.25200	   0.00000
  10.04000	   0.00000	   1.69043	   0.22839	   0.00000	  -1.24155	   0.00000
  10.08000	   0.00000	   1.70555	   0.22512	   0.00000	  -1.21388	   0.00000
  10.12000	   0.00000	   1.72212	   0.21963	   0.00000	  -1.18455	   0.00000
  10.16000	   0.00000	   1.73310	   0.22085	   0.00000	  -1.15976	   0.00000
  10.20000	   0.00000	   1.74325	   0.22120	   0.00000	  -1.13050	   0.00000
  10.24000	   0.00000	   1.75185	   0.22158	   0.00000	  -1.09867	   0.00000
  10.28000	   0.00000	   1.75946	   0.22268	   0.00000	  -1.06509	   0.00000
  10.32000	   0.00000	   1.76512	   0.22886	   0.00000	  -1.03357	   0.00000
  10.36000	   0.00000	   1.77306	   0.23200	   0.00000	  -1.00698	   0.00000
  10.40000	   0.00000	   1.78324	   0.23557	   0.00000	  -0.98813	   0.00000
  10.44000	   0.00000	   1.78883	   0.24672	   0.00000	  -0.97670	   0.00000
  10.48000	   0.00000	   1.79505	   0.25496	   0.00000	  -0.96227	   0.00000
  10.52000	   0.00000	   1.80710	   0.25341	   0.00000	  -0.93854	   0.00000
  10.56000	   0.00000	   1.81961	   0.25135	   0.00000	  -0.91105	   0.00000
  10.60000	   0.00000	   1.83126	   0.25120	   0.00000	  -0.88254	   0.00000
  10.64000	   0.00000	   1.84166	   0.25795	   0.00000	  -0.86160	   0.00000
  10.68000	   0.00000	   1.85165	   0.26753	   0.00000	  -0.83576	   0.00000
  10.72000	   0.00000	   1.85979	   0.28179	   0.00000	  -0.80610	   0.00000
  10.76000	   0.00000	   1.86548	   0.30216	   0.00000	  -0.77656	   0.00000
  10.80000	   0.00000	   1.87083	   0.32710	   0.00000	  -0.74498	   0.00000
  10.84000	   0.00000	   1.87522	   0.35530	   0.00000	  -0.72112	   0.00000
  10.88000	   0.00000	   1.87744	   0.38336	   0.00000	  -0.69453	   0.00000
  10.92000	   0.00000	   1.87485	   0.42075	   0.00000	  -0.66214	   0.00000
  10.96000	   0.00000	   1.86899	   0.46095	   0.00000	  -0.61709	   0.00000
  11.00000	   0.00000	   1.86397	   0.49668	   0.00000	  -0.57178	   0.00000
  11.04000	   0.00000	   1.85551	   0.53586	   0.00000	  -0.52441	   0.00000
  11.08000	   0.00000	   1.84502	   0.57321	   0.00000	  -0.47084	   0.00000
  11.12000	   0.00000	   1.83539	   0.60745	   0.00000	  -0.42362	   0.00000
  11.16000	   0.00000	   1.82589	   0.63806	   0.00000	  -0.35427	   0.00000
  11.20000	   0.00000	   1.81532	   0.67323	   0.00000	  -0.29889	   0.00000
  11.24000	   0.00000	   1.80570	   0.70853	   0.00000	  -0.24510	   0.00000
  11.28000	   0.00000	   1.80045	   0.73447	   0.00000	  -0.18782	   0.00000
  11.32000	   0.00000	   1.79778	   0.75780	   0.00000	  -0.13861	   0.00000
  11.36000	   0.00000	   1.79346	   0.78285	   0.00000	  -0.08762	   0.00000
  11.40000	   0.00000	   1.78940	   0.80796	   0.00000	  -0.01739	   0.00000
  11.44000	   0.00000	   1.78479	   0.83125	   0.00000	   0.07349	   0.00000
  11.48000	   0.00000	   1.77924	   0.85203	   0.00000	   0.16097	   0.00000
  11.52000	   0.00000	   1.77538	   0.86941	   0.00000	   0.24274	   0.00000
  11.56000	   0.00000	   1.77334	   0.88280	   0.00000	   0.31418	   0.00000
  11.60000	   0.00000	   1.77247	   0.89368	   0.00000	   0.36825	   0.00000
  11.64000	   0.00000	   1.76957	   0.90351	   0.00000	   0.41065	   0.00000
  11.68000	   0.00000	   1.76695	   0.91011	   0.00000	   0.45598	   0.00000
  11.72000	   0.00000	   1.76410	   0.91738	   0.00000	   0.50158	   0.00000
  11.76000	   0.00000	   1.75613	   0.93256	   0.00000	   0.54450	   0.00000
  11.80000	   0.00000	   1.74524	   0.95549	   0.00000	   0.58677	   0.00000
  11.84000	   0.00000	   1.73321	   0.98326	   0.00000	   0.62427	   0.00000
  11.88000	   0.00000	   1.71831	   1.01299	   0.00000	   0.65632	   0.00000
  11.92000	   0.00000	   1.70493	   1.04158	   0.00000	   0.68036	   0.00000
  11.96000	   0.00000	   1.69340	   1.06683	   0.00000	   0.69247	   0.00000
  12.00000	   0.00000	   1.68172	   1.09121	   0.00000	   0.71324	   0.00000
  12.04000	   0.00000	   1.67078	   1.11690	   0.00000	   0.72351	   0.00000
  12.08000	   0.00000	   1.65459	   1.14729	   0.00000	   0.73237	   0.00000
  12.12000	   0.00000	   1.63387	   1.18129	   0.00000	   0.77901	   0.00000
  12.16000	   0.00000	   1.61157	   1.21570	   0.00000	   0.80107	   0.00000
  12.20000	   0.00000	   1.59056	   1.24736	   0.00000	   0.82341	   0.00000
  12.24000	   0.00000	   1.57319	   1.27318	   0.00000	   0.83366	   0.00000
  12.28000	   0.00000	   1.55647	   1.29739	   0.00000	   0.89139	   0.00000
  12.32000	   0.00000	   1.54028	   1.32230	   0.00000	   0.93903	   0.00000
  12.36000	   0.00000	   1.52207	   1.34807	   0.00000	   0.95959	   0.00000
  12.40000	   0.00000	   1.50041	   1.37361	   0.00000	   0.98313	   0.00000
  12.44000	   0.00000	   1.47901	   1.39672	   0.00000	   0.99155	   0.00000
  12.48000	   0.00000	   1.46324	   1.40884	   0.00000	   0.99787	   0.00000
  12.52000	   0.00000	   1.45069	   1.41081	   0.00000	   1.00077	   0.00000
  12.56000	   0.00000	   1.44140	   1.40145	   0.00000	   0.99997	   0.00000
  12.60000	   0.00000	   1.43419	   1.37896	   0.00000	   1.01363	   0.00000
  12.64000	   0.00000	   1.42668	   1.35394	   0.00000	   1.00950	   0.00000
  12.68000	   0.00000	   1.42030	   1.32733	   0.00000	   0.97751	   0.00000
  12.72000	   0.00000	   1.41345	   1.29660	   0.00000	   0.98448	   0.00000
  12.76000	   0.00000	   1.40456	   1.26647	   0.00000	   0.96707	   0.00000
  12.80000	   0.00000	   1.39155	   1.23425	   0.00000	   0.93070	   0.00000
  12.84000	   0.00000	   1.37626	   1.20950	   0.00000	   0.83419	   0.00000
  12.88000	   0.00000	   1.36189	   1.18438	   0.00000	   0.69366	   0.00000
  12.92000	   0.00000	   1.34928	   1.15356	   0.00000	   0.68943	   0.00000
  12.96000	   0.00000	   1.33961	   1.12523	   0.00000	   0.71220	   0.00000
  13.00000	   0.00000	   1.33456	   1.09187	   0.00000	   0.72085	   0.00000
  13.04000	   0.00000	   1.33573	   1.05961	   0.00000	   0.79192	   0.00000
  13.08000	   0.00000	   1.33537	   1.02029	   0.00000	   0.89915	   0.00000
  13.12000	   0.00000	   1.33320	   0.98061	   0.00000	   0.96319	   0.00000
